client_id,age,job,marital,education,credit_default,mortgage
15655,15655,51,blue-collar,married,basic_4y,,0.0
15656,15656,50,entrepreneur,married,basic_9y,,0.0
15657,15657,28,technician,married,basic_9y,0.0,1.0
15658,15658,35,blue-collar,married,basic_4y,,0.0
15659,15659,48,services,divorced,high_school,0.0,0.0
15660,15660,30,technician,single,university_degree,0.0,0.0
15661,15661,30,admin_,single,university_degree,0.0,1.0
15662,15662,34,technician,divorced,professional_course,0.0,1.0
15663,15663,27,admin_,single,high_school,,0.0
15664,15664,27,self-employed,single,professional_course,0.0,0.0
15665,15665,26,technician,single,high_school,0.0,1.0
15666,15666,29,blue-collar,married,basic_9y,0.0,1.0
15667,15667,38,blue-collar,divorced,high_school,0.0,1.0
15668,15668,36,admin_,divorced,university_degree,0.0,1.0
15669,15669,30,management,single,university_degree,0.0,1.0
15670,15670,46,blue-collar,married,basic_9y,0.0,0.0
15671,15671,35,technician,married,professional_course,0.0,0.0
15672,15672,49,management,married,university_degree,0.0,1.0
15673,15673,30,technician,single,university_degree,0.0,1.0
15674,15674,46,blue-collar,married,basic_9y,0.0,1.0
15675,15675,27,blue-collar,single,basic_9y,0.0,0.0
15676,15676,27,blue-collar,single,basic_9y,0.0,1.0
15677,15677,40,self-employed,married,high_school,0.0,0.0
15678,15678,59,blue-collar,married,basic_4y,,
15679,15679,46,management,single,university_degree,0.0,1.0
15680,15680,49,management,married,university_degree,,1.0
15681,15681,31,blue-collar,single,high_school,0.0,0.0
15682,15682,47,technician,single,professional_course,,0.0
15683,15683,26,admin_,married,high_school,0.0,0.0
15684,15684,36,blue-collar,married,high_school,,1.0
15685,15685,29,blue-collar,married,basic_4y,0.0,1.0
15686,15686,35,admin_,single,university_degree,0.0,1.0
15687,15687,25,admin_,single,basic_9y,0.0,0.0
15688,15688,30,management,single,university_degree,0.0,1.0
15689,15689,37,blue-collar,single,basic_6y,,0.0
15690,15690,36,services,divorced,high_school,0.0,1.0
15691,15691,29,blue-collar,married,basic_4y,0.0,1.0
15692,15692,41,blue-collar,single,university_degree,0.0,0.0
15693,15693,46,blue-collar,single,basic_6y,,1.0
15694,15694,28,admin_,single,high_school,0.0,1.0
15695,15695,27,technician,single,professional_course,0.0,0.0
15696,15696,28,blue-collar,married,basic_4y,0.0,1.0
15697,15697,54,blue-collar,married,basic_4y,0.0,1.0
15698,15698,34,admin_,married,high_school,0.0,1.0
15699,15699,34,admin_,married,high_school,0.0,1.0
15700,15700,55,blue-collar,married,basic_4y,,1.0
15701,15701,40,management,married,university_degree,0.0,0.0
15702,15702,53,entrepreneur,married,university_degree,0.0,1.0
15703,15703,28,blue-collar,married,basic_9y,0.0,1.0
15704,15704,35,entrepreneur,single,university_degree,0.0,0.0
15705,15705,53,entrepreneur,married,university_degree,0.0,0.0
15706,15706,57,admin_,married,university_degree,0.0,0.0
15707,15707,54,blue-collar,married,basic_4y,0.0,0.0
15708,15708,41,admin_,married,university_degree,0.0,0.0
15709,15709,36,blue-collar,married,basic_9y,0.0,0.0
15710,15710,32,admin_,single,high_school,,0.0
15711,15711,35,self-employed,divorced,basic_9y,0.0,0.0
15712,15712,42,blue-collar,single,high_school,,1.0
15713,15713,46,blue-collar,single,basic_6y,,1.0
15714,15714,43,admin_,married,high_school,0.0,1.0
15715,15715,50,blue-collar,married,basic_4y,0.0,0.0
15716,15716,36,blue-collar,single,basic_9y,,0.0
15717,15717,28,admin_,single,high_school,0.0,1.0
15718,15718,38,management,married,high_school,0.0,1.0
15719,15719,38,blue-collar,single,basic_9y,0.0,0.0
15720,15720,29,services,single,professional_course,0.0,1.0
15721,15721,39,blue-collar,married,basic_4y,,0.0
15722,15722,34,blue-collar,married,high_school,0.0,0.0
15723,15723,24,admin_,married,high_school,0.0,1.0
15724,15724,43,admin_,married,high_school,0.0,0.0
15725,15725,36,technician,married,basic_4y,0.0,0.0
15726,15726,41,blue-collar,married,basic_4y,,0.0
15727,15727,35,services,divorced,high_school,,0.0
15728,15728,33,admin_,single,high_school,0.0,0.0
15729,15729,60,admin_,married,high_school,,0.0
15730,15730,48,entrepreneur,married,basic_9y,0.0,0.0
15731,15731,46,services,married,high_school,0.0,1.0
15732,15732,27,blue-collar,married,basic_9y,0.0,0.0
15733,15733,31,blue-collar,married,basic_9y,0.0,0.0
15734,15734,29,blue-collar,married,basic_6y,0.0,0.0
15735,15735,39,services,married,high_school,0.0,1.0
15736,15736,37,technician,divorced,professional_course,0.0,0.0
15737,15737,55,admin_,married,university_degree,,0.0
15738,15738,32,admin_,married,high_school,0.0,1.0
15739,15739,32,admin_,married,high_school,0.0,0.0
15740,15740,46,services,married,high_school,,0.0
15741,15741,32,services,married,high_school,,0.0
15742,15742,29,services,married,high_school,,0.0
15743,15743,44,admin_,single,basic_9y,0.0,0.0
15744,15744,39,technician,single,professional_course,0.0,0.0
15745,15745,46,management,married,university_degree,0.0,1.0
15746,15746,44,housemaid,married,basic_4y,,1.0
15747,15747,27,blue-collar,single,high_school,0.0,1.0
15748,15748,32,admin_,divorced,basic_9y,0.0,0.0
15749,15749,45,admin_,married,university_degree,,0.0
15750,15750,34,blue-collar,married,basic_6y,0.0,1.0
15751,15751,26,blue-collar,single,basic_9y,0.0,1.0
15752,15752,29,technician,married,high_school,0.0,0.0
15753,15753,34,blue-collar,married,basic_6y,0.0,1.0
15754,15754,40,blue-collar,married,basic_9y,,0.0
15755,15755,30,admin_,single,high_school,0.0,0.0
15756,15756,24,admin_,single,professional_course,0.0,1.0
15757,15757,38,blue-collar,married,basic_4y,,1.0
15758,15758,36,blue-collar,single,basic_9y,,1.0
15759,15759,44,blue-collar,married,basic_9y,,1.0
15760,15760,32,admin_,single,high_school,,1.0
15761,15761,44,blue-collar,married,basic_9y,,1.0
15762,15762,44,admin_,single,basic_9y,0.0,1.0
15763,15763,47,services,divorced,basic_9y,,0.0
15764,15764,44,admin_,married,high_school,0.0,0.0
15765,15765,24,student,single,high_school,0.0,0.0
15766,15766,47,technician,married,professional_course,0.0,0.0
15767,15767,39,admin_,married,university_degree,0.0,1.0
15768,15768,39,technician,single,professional_course,0.0,0.0
15769,15769,41,technician,divorced,high_school,0.0,1.0
15770,15770,41,technician,divorced,high_school,0.0,1.0
15771,15771,31,admin_,single,high_school,0.0,0.0
15772,15772,40,self-employed,married,high_school,0.0,1.0
15773,15773,24,blue-collar,single,basic_9y,0.0,0.0
15774,15774,41,technician,divorced,high_school,0.0,1.0
15775,15775,24,blue-collar,single,basic_9y,0.0,1.0
15776,15776,22,blue-collar,single,basic_9y,0.0,1.0
15777,15777,38,entrepreneur,married,professional_course,0.0,1.0
15778,15778,27,blue-collar,single,basic_9y,0.0,1.0
15779,15779,37,admin_,single,high_school,0.0,0.0
15780,15780,56,technician,married,professional_course,0.0,1.0
15781,15781,43,admin_,married,high_school,0.0,0.0
15782,15782,39,admin_,married,university_degree,0.0,0.0
15783,15783,40,self-employed,married,high_school,0.0,0.0
15784,15784,43,admin_,married,high_school,0.0,1.0
15785,15785,40,self-employed,married,high_school,0.0,1.0
15786,15786,27,blue-collar,single,basic_9y,0.0,0.0
15787,15787,41,technician,single,university_degree,0.0,1.0
15788,15788,43,admin_,married,high_school,0.0,0.0
15789,15789,55,admin_,married,university_degree,0.0,0.0
15790,15790,43,blue-collar,married,high_school,,1.0
15791,15791,28,technician,married,basic_9y,0.0,1.0
15792,15792,43,blue-collar,married,high_school,,0.0
15793,15793,43,services,married,high_school,0.0,0.0
15794,15794,40,blue-collar,single,basic_9y,,1.0
15795,15795,29,admin_,single,university_degree,0.0,1.0
15796,15796,43,services,married,high_school,0.0,1.0
15797,15797,32,entrepreneur,married,high_school,0.0,1.0
15798,15798,19,student,single,basic_9y,,1.0
15799,15799,40,admin_,married,university_degree,0.0,0.0
15800,15800,39,self-employed,married,high_school,0.0,0.0
15801,15801,51,blue-collar,married,basic_4y,,0.0
15802,15802,24,blue-collar,single,basic_9y,0.0,1.0
15803,15803,35,technician,married,professional_course,0.0,0.0
15804,15804,48,services,divorced,high_school,0.0,0.0
15805,15805,37,blue-collar,married,basic_9y,,1.0
15806,15806,31,services,single,high_school,0.0,0.0
15807,15807,47,housemaid,divorced,basic_4y,,0.0
15808,15808,59,entrepreneur,married,university_degree,,0.0
15809,15809,47,housemaid,divorced,basic_4y,,0.0
15810,15810,32,services,married,basic_4y,,0.0
15811,15811,22,blue-collar,single,np.NaN,,0.0
15812,15812,56,housemaid,divorced,basic_4y,,1.0
15813,15813,48,services,divorced,high_school,0.0,1.0
15814,15814,31,blue-collar,single,basic_4y,0.0,0.0
15815,15815,38,entrepreneur,married,university_degree,,0.0
15816,15816,26,blue-collar,single,basic_9y,0.0,1.0
15817,15817,39,admin_,single,university_degree,0.0,0.0
15818,15818,31,blue-collar,single,basic_4y,,1.0
15819,15819,36,technician,married,np.NaN,,1.0
15820,15820,52,blue-collar,divorced,basic_9y,,1.0
15821,15821,35,blue-collar,married,basic_4y,,1.0
15822,15822,32,services,married,university_degree,0.0,0.0
15823,15823,33,admin_,married,basic_9y,0.0,1.0
15824,15824,28,blue-collar,divorced,basic_9y,0.0,1.0
15825,15825,35,entrepreneur,single,university_degree,0.0,1.0
15826,15826,39,blue-collar,married,basic_6y,0.0,0.0
15827,15827,44,admin_,single,basic_9y,0.0,1.0
15828,15828,30,admin_,single,high_school,0.0,1.0
15829,15829,49,admin_,married,university_degree,,0.0
15830,15830,36,blue-collar,single,basic_6y,,1.0
15831,15831,49,admin_,married,university_degree,,1.0
15832,15832,39,blue-collar,married,basic_6y,0.0,1.0
15833,15833,27,blue-collar,single,basic_9y,0.0,1.0
15834,15834,35,blue-collar,married,basic_4y,0.0,1.0
15835,15835,37,management,married,university_degree,0.0,1.0
15836,15836,24,blue-collar,married,basic_9y,0.0,0.0
15837,15837,24,blue-collar,married,basic_9y,0.0,1.0
15838,15838,51,blue-collar,married,basic_4y,,0.0
15839,15839,27,admin_,single,high_school,0.0,1.0
15840,15840,33,blue-collar,married,basic_6y,,1.0
15841,15841,26,admin_,married,university_degree,0.0,1.0
15842,15842,44,admin_,single,basic_9y,0.0,1.0
15843,15843,48,blue-collar,married,basic_6y,,1.0
15844,15844,30,technician,single,university_degree,0.0,1.0
15845,15845,23,services,single,high_school,0.0,1.0
15846,15846,25,services,single,high_school,0.0,1.0
15847,15847,37,admin_,single,high_school,0.0,0.0
15848,15848,25,technician,single,professional_course,0.0,1.0
15849,15849,27,technician,single,high_school,0.0,1.0
15850,15850,39,blue-collar,married,basic_4y,,0.0
15851,15851,44,admin_,single,basic_9y,0.0,1.0
15852,15852,41,technician,married,np.NaN,0.0,0.0
15853,15853,44,blue-collar,married,basic_9y,,0.0
15854,15854,22,services,married,high_school,,1.0
15855,15855,29,admin_,married,high_school,0.0,0.0
15856,15856,32,admin_,married,high_school,0.0,1.0
15857,15857,35,services,married,high_school,0.0,1.0
15858,15858,25,blue-collar,married,basic_9y,0.0,0.0
15859,15859,54,retired,married,basic_4y,,1.0
15860,15860,42,housemaid,divorced,basic_4y,0.0,1.0
15861,15861,32,blue-collar,married,basic_9y,,1.0
15862,15862,26,housemaid,married,basic_4y,0.0,1.0
15863,15863,28,blue-collar,married,high_school,0.0,1.0
15864,15864,56,blue-collar,married,np.NaN,,1.0
15865,15865,22,blue-collar,single,np.NaN,,0.0
15866,15866,57,blue-collar,married,professional_course,,1.0
15867,15867,31,services,single,university_degree,0.0,1.0
15868,15868,56,blue-collar,married,np.NaN,,0.0
15869,15869,30,blue-collar,single,basic_4y,,1.0
15870,15870,30,services,single,university_degree,0.0,1.0
15871,15871,58,management,married,university_degree,0.0,1.0
15872,15872,30,services,married,high_school,0.0,0.0
15873,15873,29,admin_,single,high_school,0.0,1.0
15874,15874,31,admin_,single,high_school,0.0,1.0
15875,15875,39,technician,single,professional_course,0.0,0.0
15876,15876,40,admin_,single,basic_9y,0.0,1.0
15877,15877,40,admin_,single,basic_9y,0.0,0.0
15878,15878,44,management,single,high_school,0.0,0.0
15879,15879,30,management,single,university_degree,0.0,0.0
15880,15880,32,technician,single,high_school,0.0,0.0
15881,15881,42,blue-collar,married,basic_4y,0.0,0.0
15882,15882,32,technician,married,professional_course,0.0,0.0
15883,15883,33,admin_,single,university_degree,0.0,1.0
15884,15884,26,admin_,single,university_degree,0.0,1.0
15885,15885,46,blue-collar,divorced,basic_9y,,0.0
15886,15886,41,entrepreneur,divorced,high_school,,1.0
15887,15887,31,services,divorced,high_school,0.0,1.0
15888,15888,37,admin_,single,high_school,0.0,1.0
15889,15889,26,services,single,high_school,0.0,0.0
15890,15890,29,admin_,single,university_degree,0.0,0.0
15891,15891,29,admin_,married,basic_9y,0.0,1.0
15892,15892,26,services,single,high_school,0.0,1.0
15893,15893,26,services,single,high_school,0.0,1.0
15894,15894,27,admin_,single,high_school,,0.0
15895,15895,33,services,married,high_school,0.0,0.0
15896,15896,29,technician,married,high_school,0.0,0.0
15897,15897,31,services,divorced,high_school,0.0,1.0
15898,15898,55,admin_,married,high_school,0.0,0.0
15899,15899,46,services,married,high_school,0.0,0.0
15900,15900,25,entrepreneur,single,professional_course,0.0,1.0
15901,15901,30,admin_,single,university_degree,0.0,0.0
15902,15902,50,entrepreneur,married,basic_9y,,0.0
15903,15903,37,admin_,single,high_school,0.0,1.0
15904,15904,47,blue-collar,married,basic_6y,0.0,0.0
15905,15905,30,services,married,high_school,0.0,1.0
15906,15906,48,admin_,divorced,university_degree,0.0,0.0
15907,15907,37,admin_,married,high_school,0.0,0.0
15908,15908,46,services,married,high_school,0.0,1.0
15909,15909,58,admin_,divorced,university_degree,0.0,1.0
15910,15910,31,blue-collar,married,basic_9y,0.0,1.0
15911,15911,42,blue-collar,married,basic_4y,0.0,1.0
15912,15912,28,technician,single,professional_course,0.0,1.0
15913,15913,30,management,married,university_degree,0.0,0.0
15914,15914,39,technician,single,professional_course,0.0,0.0
15915,15915,35,services,divorced,high_school,,1.0
15916,15916,46,unemployed,married,basic_9y,0.0,1.0
15917,15917,57,admin_,married,university_degree,0.0,1.0
15918,15918,43,admin_,married,high_school,0.0,1.0
15919,15919,43,admin_,married,high_school,0.0,1.0
15920,15920,22,blue-collar,single,np.NaN,,
15921,15921,48,services,divorced,high_school,0.0,1.0
15922,15922,22,student,single,university_degree,0.0,1.0
15923,15923,46,management,married,university_degree,0.0,0.0
15924,15924,43,blue-collar,married,basic_9y,,1.0
15925,15925,30,blue-collar,single,basic_9y,0.0,0.0
15926,15926,35,admin_,married,np.NaN,,1.0
15927,15927,32,admin_,married,high_school,0.0,1.0
15928,15928,44,blue-collar,married,basic_9y,,1.0
15929,15929,33,blue-collar,married,basic_9y,0.0,0.0
15930,15930,39,admin_,married,university_degree,0.0,1.0
15931,15931,33,blue-collar,married,np.NaN,0.0,0.0
15932,15932,35,blue-collar,single,basic_4y,,0.0
15933,15933,29,admin_,married,high_school,0.0,1.0
15934,15934,57,blue-collar,married,basic_4y,,1.0
15935,15935,41,admin_,married,university_degree,0.0,0.0
15936,15936,30,blue-collar,single,basic_9y,0.0,1.0
15937,15937,49,admin_,married,university_degree,,0.0
15938,15938,37,technician,divorced,professional_course,,1.0
15939,15939,30,blue-collar,married,basic_6y,0.0,0.0
15940,15940,49,management,married,university_degree,0.0,0.0
15941,15941,32,blue-collar,married,basic_4y,0.0,1.0
15942,15942,25,admin_,single,basic_9y,0.0,0.0
15943,15943,43,blue-collar,married,basic_9y,,1.0
15944,15944,38,housemaid,married,np.NaN,,1.0
15945,15945,36,blue-collar,single,basic_6y,,0.0
15946,15946,26,admin_,single,np.NaN,0.0,0.0
15947,15947,29,blue-collar,married,np.NaN,0.0,0.0
15948,15948,33,admin_,divorced,high_school,0.0,1.0
15949,15949,27,blue-collar,single,basic_9y,,1.0
15950,15950,55,technician,married,professional_course,,0.0
15951,15951,39,management,married,university_degree,,1.0
15952,15952,35,entrepreneur,single,university_degree,0.0,1.0
15953,15953,27,admin_,single,university_degree,0.0,1.0
15954,15954,46,housemaid,married,basic_4y,,1.0
15955,15955,36,services,married,high_school,0.0,1.0
15956,15956,37,blue-collar,single,basic_9y,0.0,0.0
15957,15957,28,technician,married,basic_9y,0.0,1.0
15958,15958,27,admin_,single,university_degree,0.0,0.0
15959,15959,23,admin_,single,high_school,0.0,1.0
15960,15960,36,admin_,married,university_degree,0.0,1.0
15961,15961,32,services,married,basic_4y,,0.0
15962,15962,25,housemaid,single,basic_9y,0.0,1.0
15963,15963,32,admin_,married,high_school,0.0,0.0
15964,15964,32,blue-collar,married,basic_4y,,0.0
15965,15965,30,admin_,single,high_school,0.0,0.0
15966,15966,27,technician,single,professional_course,0.0,0.0
15967,15967,32,blue-collar,married,basic_4y,,1.0
15968,15968,55,technician,married,professional_course,,0.0
15969,15969,24,admin_,single,high_school,0.0,1.0
15970,15970,43,admin_,married,high_school,0.0,1.0
15971,15971,36,blue-collar,married,high_school,,1.0
15972,15972,30,management,single,university_degree,0.0,0.0
15973,15973,33,admin_,married,university_degree,0.0,0.0
15974,15974,25,admin_,single,high_school,0.0,0.0
15975,15975,33,blue-collar,married,basic_6y,,0.0
15976,15976,29,blue-collar,single,basic_9y,0.0,1.0
15977,15977,29,retired,single,basic_4y,,0.0
15978,15978,25,services,single,high_school,0.0,0.0
15979,15979,48,blue-collar,married,basic_9y,0.0,0.0
15980,15980,36,blue-collar,single,basic_9y,,1.0
15981,15981,45,blue-collar,married,basic_4y,,1.0
15982,15982,49,admin_,married,university_degree,,0.0
15983,15983,24,admin_,single,high_school,0.0,1.0
15984,15984,45,services,married,high_school,0.0,1.0
15985,15985,51,technician,married,basic_6y,0.0,1.0
15986,15986,31,blue-collar,single,high_school,0.0,0.0
15987,15987,41,admin_,divorced,high_school,0.0,0.0
15988,15988,58,retired,married,professional_course,,0.0
15989,15989,37,management,married,np.NaN,0.0,1.0
15990,15990,45,services,married,high_school,0.0,0.0
15991,15991,53,retired,divorced,basic_4y,,0.0
15992,15992,28,admin_,single,high_school,0.0,0.0
15993,15993,42,admin_,single,university_degree,0.0,0.0
15994,15994,37,admin_,single,high_school,,0.0
15995,15995,38,blue-collar,divorced,basic_4y,0.0,1.0
15996,15996,44,blue-collar,married,professional_course,,0.0
15997,15997,44,blue-collar,married,professional_course,,0.0
15998,15998,30,unemployed,married,high_school,0.0,1.0
15999,15999,48,technician,single,high_school,0.0,0.0
16000,16000,30,services,single,high_school,,1.0
16001,16001,54,retired,divorced,university_degree,0.0,1.0
16002,16002,57,housemaid,divorced,basic_6y,0.0,1.0
16003,16003,37,admin_,married,university_degree,0.0,1.0
16004,16004,31,admin_,single,high_school,0.0,0.0
16005,16005,27,blue-collar,single,basic_6y,0.0,0.0
16006,16006,28,technician,married,professional_course,0.0,0.0
16007,16007,38,services,single,high_school,,1.0
16008,16008,30,admin_,single,high_school,0.0,1.0
16009,16009,35,admin_,divorced,high_school,0.0,
16010,16010,31,blue-collar,married,professional_course,0.0,1.0
16011,16011,39,blue-collar,married,basic_6y,,1.0
16012,16012,31,blue-collar,married,basic_6y,0.0,1.0
16013,16013,59,housemaid,married,basic_4y,,0.0
16014,16014,37,admin_,married,university_degree,0.0,1.0
16015,16015,33,technician,single,professional_course,0.0,1.0
16016,16016,27,blue-collar,single,high_school,0.0,0.0
16017,16017,56,entrepreneur,married,university_degree,,0.0
16018,16018,30,admin_,single,high_school,0.0,1.0
16019,16019,29,technician,married,professional_course,0.0,1.0
16020,16020,38,self-employed,single,np.NaN,0.0,1.0
16021,16021,59,retired,married,basic_4y,0.0,0.0
16022,16022,22,blue-collar,single,basic_6y,,1.0
16023,16023,33,blue-collar,married,basic_6y,0.0,1.0
16024,16024,37,admin_,married,high_school,0.0,0.0
16025,16025,41,services,divorced,high_school,0.0,1.0
16026,16026,24,blue-collar,married,professional_course,0.0,0.0
16027,16027,40,management,married,university_degree,0.0,0.0
16028,16028,33,services,married,high_school,0.0,1.0
16029,16029,33,admin_,single,university_degree,0.0,0.0
16030,16030,21,services,single,high_school,0.0,1.0
16031,16031,33,blue-collar,married,basic_6y,0.0,0.0
16032,16032,46,blue-collar,married,basic_4y,,1.0
16033,16033,31,admin_,single,university_degree,0.0,1.0
16034,16034,31,admin_,single,university_degree,0.0,1.0
16035,16035,31,admin_,single,university_degree,0.0,1.0
16036,16036,58,retired,married,basic_4y,,0.0
16037,16037,35,blue-collar,divorced,basic_4y,0.0,1.0
16038,16038,35,blue-collar,divorced,basic_4y,0.0,1.0
16039,16039,36,admin_,single,high_school,0.0,0.0
16040,16040,36,admin_,single,high_school,0.0,0.0
16041,16041,58,retired,married,basic_4y,,0.0
16042,16042,36,admin_,single,high_school,0.0,0.0
16043,16043,33,blue-collar,married,basic_9y,0.0,1.0
16044,16044,46,housemaid,divorced,basic_4y,,1.0
16045,16045,33,services,single,high_school,0.0,1.0
16046,16046,27,blue-collar,married,basic_4y,0.0,1.0
16047,16047,46,housemaid,divorced,basic_4y,,1.0
16048,16048,27,blue-collar,married,basic_4y,0.0,1.0
16049,16049,54,technician,married,high_school,0.0,0.0
16050,16050,27,admin_,single,university_degree,,1.0
16051,16051,46,housemaid,divorced,basic_4y,,0.0
16052,16052,27,services,single,high_school,0.0,1.0
16053,16053,23,blue-collar,single,basic_9y,0.0,1.0
16054,16054,28,blue-collar,single,high_school,0.0,0.0
16055,16055,35,blue-collar,married,np.NaN,,1.0
16056,16056,35,blue-collar,married,np.NaN,,0.0
16057,16057,44,technician,married,professional_course,,1.0
16058,16058,38,blue-collar,married,basic_4y,,0.0
16059,16059,39,blue-collar,single,high_school,,1.0
16060,16060,27,admin_,single,basic_9y,0.0,1.0
16061,16061,33,blue-collar,married,basic_6y,0.0,1.0
16062,16062,30,blue-collar,divorced,basic_9y,0.0,1.0
16063,16063,44,blue-collar,married,professional_course,,0.0
16064,16064,30,admin_,single,high_school,0.0,1.0
16065,16065,30,admin_,single,high_school,0.0,0.0
16066,16066,45,services,married,high_school,0.0,0.0
16067,16067,40,admin_,married,high_school,0.0,0.0
16068,16068,22,admin_,single,high_school,0.0,1.0
16069,16069,32,technician,single,np.NaN,0.0,1.0
16070,16070,60,retired,married,basic_6y,0.0,0.0
16071,16071,59,retired,married,basic_6y,0.0,1.0
16072,16072,35,services,single,high_school,,1.0
16073,16073,59,retired,married,basic_6y,0.0,1.0
16074,16074,33,technician,single,professional_course,0.0,0.0
16075,16075,40,admin_,single,university_degree,0.0,0.0
16076,16076,37,admin_,married,university_degree,0.0,1.0
16077,16077,59,retired,married,basic_6y,0.0,1.0
16078,16078,56,blue-collar,married,basic_4y,,0.0
16079,16079,35,services,single,high_school,,1.0
16080,16080,35,services,single,high_school,,0.0
16081,16081,35,services,single,high_school,,1.0
16082,16082,35,services,single,high_school,,1.0
16083,16083,31,technician,married,professional_course,0.0,0.0
16084,16084,37,services,single,high_school,0.0,0.0
16085,16085,56,blue-collar,married,np.NaN,,1.0
16086,16086,35,services,single,high_school,,0.0
16087,16087,26,blue-collar,single,basic_9y,0.0,1.0
16088,16088,46,blue-collar,married,np.NaN,0.0,1.0
16089,16089,26,blue-collar,married,basic_4y,,0.0
16090,16090,24,student,married,university_degree,0.0,0.0
16091,16091,38,self-employed,single,np.NaN,0.0,0.0
16092,16092,24,blue-collar,married,professional_course,0.0,0.0
16093,16093,30,blue-collar,married,basic_9y,0.0,0.0
16094,16094,37,admin_,single,np.NaN,0.0,0.0
16095,16095,57,blue-collar,divorced,basic_4y,,1.0
16096,16096,48,blue-collar,single,basic_4y,0.0,0.0
16097,16097,24,blue-collar,single,basic_6y,0.0,0.0
16098,16098,54,services,married,high_school,0.0,0.0
16099,16099,38,blue-collar,married,basic_4y,,1.0
16100,16100,25,blue-collar,married,basic_9y,0.0,1.0
16101,16101,55,admin_,married,np.NaN,0.0,1.0
16102,16102,30,admin_,single,university_degree,0.0,1.0
16103,16103,30,admin_,single,university_degree,0.0,0.0
16104,16104,41,blue-collar,married,basic_9y,0.0,1.0
16105,16105,37,blue-collar,married,high_school,,1.0
16106,16106,41,blue-collar,married,basic_9y,0.0,1.0
16107,16107,49,admin_,married,university_degree,,0.0
16108,16108,41,management,single,university_degree,0.0,0.0
16109,16109,23,blue-collar,single,basic_9y,0.0,0.0
16110,16110,36,admin_,married,university_degree,,1.0
16111,16111,30,admin_,single,high_school,0.0,0.0
16112,16112,27,admin_,single,university_degree,0.0,1.0
16113,16113,26,blue-collar,single,basic_6y,,0.0
16114,16114,35,blue-collar,married,np.NaN,0.0,1.0
16115,16115,38,housemaid,married,basic_4y,,0.0
16116,16116,59,retired,married,basic_6y,0.0,1.0
16117,16117,32,blue-collar,married,basic_4y,0.0,1.0
16118,16118,44,blue-collar,married,basic_6y,,1.0
16119,16119,31,admin_,single,university_degree,0.0,1.0
16120,16120,30,admin_,single,high_school,0.0,0.0
16121,16121,27,unemployed,single,university_degree,0.0,1.0
16122,16122,27,unemployed,single,university_degree,0.0,0.0
16123,16123,27,unemployed,single,university_degree,0.0,1.0
16124,16124,27,unemployed,single,university_degree,0.0,1.0
16125,16125,32,blue-collar,married,basic_4y,0.0,0.0
16126,16126,40,management,married,university_degree,0.0,0.0
16127,16127,31,self-employed,single,high_school,0.0,1.0
16128,16128,39,technician,married,professional_course,0.0,0.0
16129,16129,39,technician,married,professional_course,0.0,0.0
16130,16130,23,blue-collar,single,basic_9y,0.0,0.0
16131,16131,56,admin_,married,np.NaN,,0.0
16132,16132,29,admin_,single,university_degree,0.0,0.0
16133,16133,35,services,divorced,university_degree,0.0,0.0
16134,16134,30,admin_,single,university_degree,0.0,0.0
16135,16135,30,management,single,high_school,0.0,0.0
16136,16136,32,blue-collar,married,basic_6y,0.0,0.0
16137,16137,35,services,divorced,basic_9y,0.0,1.0
16138,16138,34,services,single,high_school,0.0,0.0
16139,16139,29,technician,married,professional_course,0.0,0.0
16140,16140,49,admin_,married,basic_9y,0.0,1.0
16141,16141,26,blue-collar,single,basic_6y,,0.0
16142,16142,46,technician,married,basic_9y,,1.0
16143,16143,35,admin_,married,university_degree,,1.0
16144,16144,32,admin_,married,basic_9y,0.0,1.0
16145,16145,58,retired,married,basic_4y,0.0,0.0
16146,16146,49,blue-collar,married,basic_9y,,0.0
16147,16147,58,retired,married,basic_4y,0.0,0.0
16148,16148,58,retired,married,basic_4y,0.0,0.0
16149,16149,50,blue-collar,married,basic_4y,0.0,0.0
16150,16150,36,services,divorced,professional_course,0.0,1.0
16151,16151,58,retired,married,basic_4y,0.0,1.0
16152,16152,58,retired,married,basic_4y,0.0,0.0
16153,16153,45,services,married,high_school,,0.0
16154,16154,26,blue-collar,single,basic_6y,,1.0
16155,16155,31,technician,single,professional_course,0.0,1.0
16156,16156,35,blue-collar,married,university_degree,0.0,
16157,16157,26,admin_,single,university_degree,0.0,1.0
16158,16158,35,admin_,married,university_degree,,1.0
16159,16159,40,blue-collar,married,basic_9y,0.0,1.0
16160,16160,28,technician,single,high_school,0.0,0.0
16161,16161,46,self-employed,married,university_degree,0.0,0.0
16162,16162,55,entrepreneur,divorced,np.NaN,0.0,0.0
16163,16163,25,blue-collar,single,high_school,0.0,1.0
16164,16164,53,technician,divorced,professional_course,0.0,1.0
16165,16165,35,services,divorced,university_degree,0.0,1.0
16166,16166,49,admin_,single,high_school,0.0,1.0
16167,16167,22,services,single,high_school,0.0,1.0
16168,16168,48,entrepreneur,single,university_degree,0.0,1.0
16169,16169,56,retired,married,basic_4y,,0.0
16170,16170,39,blue-collar,married,basic_4y,0.0,0.0
16171,16171,31,self-employed,single,high_school,0.0,0.0
16172,16172,31,self-employed,single,high_school,0.0,0.0
16173,16173,45,entrepreneur,divorced,professional_course,0.0,1.0
16174,16174,35,blue-collar,divorced,np.NaN,0.0,1.0
16175,16175,37,admin_,married,university_degree,0.0,1.0
